miRna,target,lp_label,confidence,mor
20497,6829,1,Medium,
20497,4884,1,Medium,
20497,3743,1,Medium,
20497,6266,1,Medium,
20497,2649,1,Medium,
20497,9067,1,Medium,
20497,5101,1,Medium,
20497,7558,1,Medium,
20497,5286,1,Medium,
20497,3772,1,Medium,
20497,13461,1,Medium,
20497,6729,1,Medium,
20497,9741,1,Medium,
20497,13963,1,Medium,
20497,8586,1,Medium,
20497,5031,1,Medium,
20497,6203,1,Medium,
20497,6450,1,Medium,
20497,5325,1,Medium,
20497,3577,1,Medium,
20497,5872,1,Medium,
20497,10839,1,Medium,
20497,3823,1,Medium,
20497,8449,1,Medium,
20497,5033,1,Medium,
20497,5042,1,Medium,
20497,1908,1,Medium,
20497,5333,1,Medium,
20497,2796,1,Medium,
20497,4954,1,Medium,
20497,4669,1,Medium,
20497,7820,1,Medium,
20497,3852,1,Medium,
20497,9458,1,Medium,
20497,10919,1,Medium,
20497,12261,1,Medium,
20497,1693,1,Medium,
20497,11966,1,Medium,
20497,9596,1,Medium,
20497,3370,1,Medium,
20497,5292,1,Medium,
20497,5349,1,Medium,
20497,5071,1,Medium,
20497,11017,1,Medium,
20497,10130,1,Medium,
20497,5681,1,Medium,
20497,13067,1,Medium,
20497,9428,1,Medium,
20497,4406,1,Medium,
20497,8307,1,Medium,
20497,6338,1,Medium,
20497,3024,1,Medium,
20497,6175,1,Medium,
20497,3873,1,Medium,
20497,11290,1,Medium,
20497,10458,1,Medium,
20497,9088,1,Medium,
20497,5262,1,Medium,
20497,7384,1,Medium,
20497,5478,1,Medium,
20497,3263,1,Medium,
20497,2473,1,Medium,
20497,10159,1,Medium,
20497,5465,1,Medium,
20497,4446,1,Medium,
20497,2476,1,Medium,
20497,10281,1,Medium,
20497,2590,1,Medium,
20497,4556,1,Medium,
20497,5504,1,Medium,
20497,8652,1,Medium,
20497,5205,1,Medium,
20497,9823,1,Medium,
20497,4456,1,Medium,
20497,7624,1,Medium,
20497,1998,1,Medium,
20497,4113,1,Medium,
20497,8659,1,Medium,
20497,9541,1,Medium,
20497,6378,1,Medium,
20497,11567,1,Medium,
20497,11390,1,Medium,
20497,8594,1,Medium,
20497,8251,1,Medium,
20497,8797,1,Medium,
20497,9666,1,Medium,
20497,4460,1,Medium,
20497,5549,1,Medium,
20497,6396,1,Medium,
20497,6996,1,Medium,
20497,9287,1,Medium,
20497,4931,1,Medium,
20497,5763,1,Medium,
20497,6226,1,Medium,
20497,4595,1,Medium,
20497,6227,1,Medium,
20497,4983,1,Medium,
20497,3530,1,Medium,
20497,8012,1,Medium,
20497,4970,1,Medium,
20497,3214,1,Medium,
20497,4031,1,Medium,
20497,5663,1,Medium,
20497,8510,1,Medium,
20497,6411,1,Medium,
20497,5630,1,Medium,
20497,4061,1,Medium,
20497,5414,1,Medium,
20497,8390,1,Medium,
20497,9109,1,Medium,
20497,4676,1,Medium,
20497,10093,1,Medium,
20497,5218,1,Medium,
20497,5430,1,Medium,
20497,8357,1,Medium,
20497,8201,1,Medium,
20497,7837,1,Medium,
20497,5804,1,Medium,
20497,6240,1,Medium,
20497,11818,1,Medium,
20497,4562,1,Medium,
20497,4696,1,Medium,
20497,4079,1,Medium,
20497,4108,1,Medium,
20497,11819,1,Medium,
20497,5816,1,Medium,
20497,12712,1,Medium,
20497,4812,1,Medium,
20497,2302,1,Medium,
20497,9572,1,Medium,
20497,1804,1,Medium,
20497,5927,1,Medium,
20497,8429,1,Medium,
20497,9694,1,Medium,
20497,6246,1,Medium,
20497,3173,1,Medium,
20497,7102,1,Medium,
20497,4730,1,Medium,
20497,11304,1,Medium,
20497,8552,1,Medium,
20497,10331,1,Medium,
20497,4590,1,Medium,
20497,14024,1,Medium,
20497,5595,1,Medium,
20497,3060,1,Medium,
20497,5612,1,Medium,
20497,7881,1,Medium,
20497,5222,1,Medium,
20497,6891,1,Medium,
20497,2559,1,Medium,
20497,6068,1,Medium,
20497,7778,1,Medium,
20497,1942,1,Medium,
20497,8576,1,Medium,
20497,4789,1,Medium,
20497,2264,1,Medium,
20497,6482,1,Medium,
20497,3090,1,Medium,
20497,7178,1,Medium,
20497,7191,1,Medium,
20497,4211,1,Medium,
20497,4193,1,Medium,
20497,9153,1,Medium,
20497,9959,1,Medium,
20497,4771,1,Medium,
20497,5975,1,Medium,
20497,5448,1,Medium,
20497,5456,1,Medium,
20497,6067,1,Medium,
20497,5447,1,Medium,
20497,5219,1,Medium,
20497,1794,1,Medium,
20497,4233,1,Medium,
20497,5457,1,Medium,
20497,13426,1,Medium,
20497,8714,1,Medium,
20497,4486,1,Medium,
20497,6721,1,Medium,
20497,11909,1,Medium,
20497,1685,1,Medium,
20497,5439,1,Medium,
20497,6015,1,Medium,
20497,5824,1,Medium,
20497,10641,1,Medium,
20497,6527,1,Medium,
20497,9396,1,Medium,
20497,7364,1,Medium,
20497,12571,1,Medium,
20497,7812,1,Medium,
20497,2784,1,Medium,
20497,2790,1,Medium,
20497,9410,1,Medium,
20497,11185,1,Medium,
20497,6672,1,Medium,
20497,9862,1,Medium,
20497,10884,1,Medium,
20497,8601,1,Medium,
20497,2922,1,Medium,
20497,13703,1,Medium,
20497,9470,1,Medium,
20497,2799,1,Medium,
20497,7857,1,Medium,
20497,6852,1,Medium,
20497,4299,1,Medium,
20497,7547,1,Medium,
20497,4317,1,Medium,
20497,4397,1,Medium,
20497,3312,1,Medium,
20497,4935,1,Medium,
20497,5168,1,Medium,
20497,9474,1,Medium,
20497,5574,1,Medium,
20497,6059,1,Medium,
20497,9910,1,Medium,
20497,4601,1,Medium,
20497,14025,1,Medium,
20498,5185,1,Medium,
20498,9786,1,Medium,
20498,7729,1,Medium,
20498,5114,1,Medium,
20498,4415,1,Medium,
20498,2664,1,Medium,
20498,11987,1,Medium,
20498,8412,1,Medium,
20498,6724,1,Medium,
20498,5828,1,Medium,
20498,10027,1,Medium,
20498,4882,1,Medium,
20498,6265,1,Medium,
20498,6270,1,Medium,
20498,3725,1,Medium,
20498,3720,1,Medium,
20498,6269,1,Medium,
20498,6136,1,Medium,
20498,6267,1,Medium,
20498,2151,1,Medium,
20498,5874,1,Medium,
20498,6695,1,Medium,
20498,5841,1,Medium,
20498,3826,1,Medium,
20498,9330,1,Medium,
20498,2678,1,Medium,
20498,3748,1,Medium,
20498,5181,1,Medium,
20498,3138,1,Medium,
20498,7182,1,Medium,
20498,5288,1,Medium,
20498,4998,1,Medium,
20498,6280,1,Medium,
20498,4417,1,Medium,
20498,4498,1,Medium,
20498,11928,1,Medium,
20498,8454,1,Medium,
20498,6147,1,Medium,
20498,3765,1,Medium,
20498,5012,1,Medium,
20498,5004,1,Medium,
20498,8420,1,Medium,
20498,3137,1,Medium,
20498,3789,1,Medium,
20498,4665,1,Medium,
20498,12831,1,Medium,
20498,9734,1,Medium,
20498,5859,1,Medium,
20498,2607,1,Medium,
20498,6153,1,Medium,
20498,6166,1,Medium,
20498,9755,1,Medium,
20498,9748,1,Medium,
20498,8103,1,Medium,
20498,8046,1,Medium,
20498,8106,1,Medium,
20498,6292,1,Medium,
20498,5033,1,Medium,
20498,1733,1,Medium,
20498,5030,1,Medium,
20498,6701,1,Medium,
20498,5335,1,Medium,
20498,3553,1,Medium,
20498,5890,1,Medium,
20498,1668,1,Medium,
20498,9992,1,Medium,
20498,7889,1,Medium,
20498,8910,1,Medium,
20498,5336,1,Medium,
20498,4430,1,Medium,
20498,6304,1,Medium,
20498,4593,1,Medium,
20498,13816,1,Medium,
20498,2071,1,Medium,
20498,10967,1,Medium,
20498,9203,1,Medium,
20498,6164,1,Medium,
20498,6310,1,Medium,
20498,5048,1,Medium,
20498,1952,1,Medium,
20498,11656,1,Medium,
20498,3521,1,Medium,
20498,10296,1,Medium,
20498,6722,1,Medium,
20498,6314,1,Medium,
20498,9484,1,Medium,
20498,7290,1,Medium,
20498,7820,1,Medium,
20498,2037,1,Medium,
20498,3838,1,Medium,
20498,12448,1,Medium,
20498,11637,1,Medium,
20498,11933,1,Medium,
20498,3859,1,Medium,
20498,9934,1,Medium,
20498,8392,1,Medium,
20498,4669,1,Medium,
20498,4450,1,Medium,
20498,3836,1,Medium,
20498,3850,1,Medium,
20498,9536,1,Medium,
20498,10850,1,Medium,
20498,4406,1,Medium,
20498,3289,1,Medium,
20498,3634,1,Medium,
20498,3874,1,Medium,
20498,6170,1,Medium,
20498,5255,1,Medium,
20498,3701,1,Medium,
20498,5111,1,Medium,
20498,6188,1,Medium,
20498,6335,1,Medium,
20498,9086,1,Medium,
20498,2461,1,Medium,
20498,6833,1,Medium,
20498,5461,1,Medium,
20498,2130,1,Medium,
20498,6345,1,Medium,
20498,3246,1,Medium,
20498,6574,1,Medium,
20498,7965,1,Medium,
20498,7383,1,Medium,
20498,5506,1,Medium,
20498,5472,1,Medium,
20498,9602,1,Medium,
20498,12701,1,Medium,
20498,12053,1,Medium,
20498,8400,1,Medium,
20498,13195,1,Medium,
20498,5503,1,Medium,
20498,3454,1,Medium,
20498,11074,1,Medium,
20498,6709,1,Medium,
20498,4556,1,Medium,
20498,8484,1,Medium,
20498,3021,1,Medium,
20498,3924,1,Medium,
20498,2019,1,Medium,
20498,3593,1,Medium,
20498,13935,1,Medium,
20498,4563,1,Medium,
20498,7938,1,Medium,
20498,8732,1,Medium,
20498,9883,1,Medium,
20498,2463,1,Medium,
20498,7437,1,Medium,
20498,8048,1,Medium,
20498,10281,1,Medium,
20498,13191,1,Medium,
20498,11566,1,Medium,
20498,3257,1,Medium,
20498,4867,1,Medium,
20498,10461,1,Medium,
20498,3944,1,Medium,
20498,6366,1,Medium,
20498,6199,1,Medium,
20498,4866,1,Medium,
20498,8930,1,Medium,
20498,11017,1,Medium,
20498,8252,1,Medium,
20498,3956,1,Medium,
20498,3250,1,Medium,
20498,9252,1,Medium,
20498,9265,1,Medium,
20498,10931,1,Medium,
20498,8659,1,Medium,
20498,9098,1,Medium,
20498,2411,1,Medium,
20498,6215,1,Medium,
20498,3648,1,Medium,
20498,6382,1,Medium,
20498,14026,1,Medium,
20498,3488,1,Medium,
20498,2013,1,Medium,
20498,3997,1,Medium,
20498,8941,1,Medium,
20498,7742,1,Medium,
20498,5407,1,Medium,
20498,11148,1,Medium,
20498,10859,1,Medium,
20498,2001,1,Medium,
20498,10614,1,Medium,
20498,4343,1,Medium,
20498,5401,1,Medium,
20498,6224,1,Medium,
20498,12397,1,Medium,
20498,5655,1,Medium,
20498,6396,1,Medium,
20498,11622,1,Medium,
20498,5653,1,Medium,
20498,9287,1,Medium,
20498,8806,1,Medium,
20498,5378,1,Medium,
20498,4033,1,Medium,
20498,14027,1,Medium,
20498,4095,1,Medium,
20498,6989,1,Medium,
20498,8012,1,Medium,
20498,8955,1,Medium,
20498,11747,1,Medium,
20498,8075,1,Medium,
20498,6410,1,Medium,
20498,6407,1,Medium,
20498,4043,1,Medium,
20498,9835,1,Medium,
20498,4596,1,Medium,
20498,4605,1,Medium,
20498,7625,1,Medium,
20498,6607,1,Medium,
20498,5120,1,Medium,
20498,3212,1,Medium,
20498,11155,1,Medium,
20498,7605,1,Medium,
20498,10256,1,Medium,
20498,3190,1,Medium,
20498,7629,1,Medium,
20498,4055,1,Medium,
20498,10722,1,Medium,
20498,8522,1,Medium,
20498,9107,1,Medium,
20498,7057,1,Medium,
20498,13797,1,Medium,
20498,13796,1,Medium,
20498,5150,1,Medium,
20498,13795,1,Medium,
20498,7018,1,Medium,
20498,8132,1,Medium,
20498,5364,1,Medium,
20498,5366,1,Medium,
20498,5803,1,Medium,
20498,8201,1,Medium,
20498,4080,1,Medium,
20498,10880,1,Medium,
20498,2115,1,Medium,
20498,8814,1,Medium,
20498,11583,1,Medium,
20498,6240,1,Medium,
20498,7984,1,Medium,
20498,4655,1,Medium,
20498,13356,1,Medium,
20498,6425,1,Medium,
20498,6877,1,Medium,
20498,10263,1,Medium,
20498,6430,1,Medium,
20498,6420,1,Medium,
20498,8547,1,Medium,
20498,11585,1,Medium,
20498,2111,1,Medium,
20498,6076,1,Medium,
20498,11606,1,Medium,
20498,8169,1,Medium,
20498,9309,1,Medium,
20498,4099,1,Medium,
20498,6250,1,Medium,
20498,6419,1,Medium,
20498,4690,1,Medium,
20498,8685,1,Medium,
20498,4108,1,Medium,
20498,5431,1,Medium,
20498,11030,1,Medium,
20498,6249,1,Medium,
20498,8267,1,Medium,
20498,13447,1,Medium,
20498,14028,1,Medium,
20498,6246,1,Medium,
20498,11059,1,Medium,
20498,12286,1,Medium,
20498,12287,1,Medium,
20498,6885,1,Medium,
20498,1976,1,Medium,
20498,5934,1,Medium,
20498,1934,1,Medium,
20498,8071,1,Medium,
20498,5433,1,Medium,
20498,4712,1,Medium,
20498,3514,1,Medium,
20498,4184,1,Medium,
20498,9696,1,Medium,
20498,4722,1,Medium,
20498,4725,1,Medium,
20498,7104,1,Medium,
20498,4589,1,Medium,
20498,4726,1,Medium,
20498,4155,1,Medium,
20498,11168,1,Medium,
20498,6886,1,Medium,
20498,8698,1,Medium,
20498,10267,1,Medium,
20498,4590,1,Medium,
20498,5598,1,Medium,
20498,5595,1,Medium,
20498,2758,1,Medium,
20498,6077,1,Medium,
20498,12494,1,Medium,
20498,10990,1,Medium,
20498,6474,1,Medium,
20498,12713,1,Medium,
20498,5222,1,Medium,
20498,4524,1,Medium,
20498,2267,1,Medium,
20498,8864,1,Medium,
20498,6891,1,Medium,
20498,6481,1,Medium,
20498,4523,1,Medium,
20498,8554,1,Medium,
20498,7864,1,Medium,
20498,7849,1,Medium,
20498,7210,1,Medium,
20498,4769,1,Medium,
20498,4940,1,Medium,
20498,9756,1,Medium,
20498,7794,1,Medium,
20498,8596,1,Medium,
20498,1790,1,Medium,
20498,7924,1,Medium,
20498,5242,1,Medium,
20498,6487,1,Medium,
20498,9852,1,Medium,
20498,5592,1,Medium,
20498,8549,1,Medium,
20498,12027,1,Medium,
20498,7196,1,Medium,
20498,4187,1,Medium,
20498,2230,1,Medium,
20498,4791,1,Medium,
20498,6486,1,Medium,
20498,6085,1,Medium,
20498,7930,1,Medium,
20498,7931,1,Medium,
20498,3469,1,Medium,
20498,10272,1,Medium,
20498,6087,1,Medium,
20498,14029,1,Medium,
20498,6082,1,Medium,
20498,6500,1,Medium,
20498,6089,1,Medium,
20498,4233,1,Medium,
20498,10640,1,Medium,
20498,4535,1,Medium,
20498,4382,1,Medium,
20498,11176,1,Medium,
20498,8280,1,Medium,
20498,12524,1,Medium,
20498,2862,1,Medium,
20498,8741,1,Medium,
20498,7935,1,Medium,
20498,2099,1,Medium,
20498,6792,1,Medium,
20498,10826,1,Medium,
20498,4250,1,Medium,
20498,6509,1,Medium,
20498,10902,1,Medium,
20498,7340,1,Medium,
20498,5519,1,Medium,
20498,6663,1,Medium,
20498,6105,1,Medium,
20498,4537,1,Medium,
20498,5824,1,Medium,
20498,8277,1,Medium,
20498,13652,1,Medium,
20498,12561,1,Medium,
20498,6103,1,Medium,
20498,2183,1,Medium,
20498,14030,1,Medium,
20498,5533,1,Medium,
20498,9859,1,Medium,
20498,6112,1,Medium,
20498,10423,1,Medium,
20498,7472,1,Medium,
20498,9773,1,Medium,
20498,6025,1,Medium,
20498,8886,1,Medium,
20498,5544,1,Medium,
20498,4840,1,Medium,
20498,12484,1,Medium,
20498,9409,1,Medium,
20498,13544,1,Medium,
20498,5545,1,Medium,
20498,11185,1,Medium,
20498,9866,1,Medium,
20498,4490,1,Medium,
20498,2929,1,Medium,
20498,5554,1,Medium,
20498,4287,1,Medium,
20498,3495,1,Medium,
20498,7492,1,Medium,
20498,6029,1,Medium,
20498,13160,1,Medium,
20498,3703,1,Medium,
20498,2827,1,Medium,
20498,12186,1,Medium,
20498,5229,1,Medium,
20498,4318,1,Medium,
20498,4935,1,Medium,
20498,3617,1,Medium,
20498,4398,1,Medium,
20498,2792,1,Medium,
20498,4317,1,Medium,
20498,7915,1,Medium,
20498,6550,1,Medium,
20498,6058,1,Medium,
20498,9910,1,Medium,
20498,4453,1,Medium,
20498,6129,1,Medium,
20498,5571,1,Medium,
20498,14025,1,Medium,
20498,13842,1,Medium,
20499,3649,1,Medium,
20499,7699,1,Medium,
20499,9670,1,Medium,
20499,5347,1,Medium,
20499,2047,1,Medium,
20499,4882,1,Medium,
20499,3665,1,Medium,
20499,3716,1,Medium,
20499,9798,1,Medium,
20499,12240,1,Medium,
20499,1863,1,Medium,
20499,12235,1,Medium,
20499,12307,1,Medium,
20499,5272,1,Medium,
20499,2153,1,Medium,
20499,9521,1,Medium,
20499,14031,1,Medium,
20499,12244,1,Medium,
20499,1915,1,Medium,
20499,3800,1,Medium,
20499,2085,1,Medium,
20499,11340,1,Medium,
20499,12349,1,Medium,
20499,7105,1,Medium,
20499,4420,1,Medium,
20499,9359,1,Medium,
20499,14032,1,Medium,
20499,2150,1,Medium,
20499,7877,1,Medium,
20499,3036,1,Medium,
20499,3597,1,Medium,
20499,10575,1,Medium,
20499,3781,1,Medium,
20499,7704,1,Medium,
20499,3761,1,Medium,
20499,2149,1,Medium,
20499,12409,1,Medium,
20499,5854,1,Medium,
20499,4422,1,Medium,
20499,8043,1,Medium,
20499,8873,1,Medium,
20499,12376,1,Medium,
20499,3557,1,Medium,
20499,14033,1,Medium,
20499,4631,1,Medium,
20499,4494,1,Medium,
20499,11050,1,Medium,
20499,8587,1,Medium,
20499,9525,1,Medium,
20499,10425,1,Medium,
20499,9737,1,Medium,
20499,9451,1,Medium,
20499,7707,1,Medium,
20499,14034,1,Medium,
20499,6291,1,Medium,
20499,2742,1,Medium,
20499,11915,1,Medium,
20499,5878,1,Medium,
20499,7559,1,Medium,
20499,6933,1,Medium,
20499,3048,1,Medium,
20499,8107,1,Medium,
20499,3834,1,Medium,
20499,6825,1,Medium,
20499,7937,1,Medium,
20499,3437,1,Medium,
20499,5894,1,Medium,
20499,3104,1,Medium,
20499,5038,1,Medium,
20499,8240,1,Medium,
20499,6305,1,Medium,
20499,11076,1,Medium,
20499,9389,1,Medium,
20499,12418,1,Medium,
20499,11359,1,Medium,
20499,12677,1,Medium,
20499,12363,1,Medium,
20499,3601,1,Medium,
20499,3332,1,Medium,
20499,8062,1,Medium,
20499,11151,1,Medium,
20499,10292,1,Medium,
20499,6316,1,Medium,
20499,3782,1,Medium,
20499,5061,1,Medium,
20499,2036,1,Medium,
20499,4410,1,Medium,
20499,7292,1,Medium,
20499,10293,1,Medium,
20499,6321,1,Medium,
20499,1650,1,Medium,
20499,4550,1,Medium,
20499,2502,1,Medium,
20499,8243,1,Medium,
20499,9223,1,Medium,
20499,6946,1,Medium,
20499,3865,1,Medium,
20499,1903,1,Medium,
20499,5058,1,Medium,
20499,13273,1,Medium,
20499,3870,1,Medium,
20499,9638,1,Medium,
20499,11456,1,Medium,
20499,3850,1,Medium,
20499,5680,1,Medium,
20499,12800,1,Medium,
20499,5683,1,Medium,
20499,9534,1,Medium,
20499,8823,1,Medium,
20499,6951,1,Medium,
20499,9234,1,Medium,
20499,3414,1,Medium,
20499,3895,1,Medium,
20499,1671,1,Medium,
20499,5459,1,Medium,
20499,7377,1,Medium,
20499,2032,1,Medium,
20499,6740,1,Medium,
20499,9642,1,Medium,
20499,9449,1,Medium,
20499,12678,1,Medium,
20499,5692,1,Medium,
20499,6196,1,Medium,
20499,7823,1,Medium,
20499,10979,1,Medium,
20499,5502,1,Medium,
20499,7593,1,Medium,
20499,3911,1,Medium,
20499,11295,1,Medium,
20499,7731,1,Medium,
20499,3366,1,Medium,
20499,14035,1,Medium,
20499,7661,1,Medium,
20499,5701,1,Medium,
20499,1847,1,Medium,
20499,10371,1,Medium,
20499,4458,1,Medium,
20499,8516,1,Medium,
20499,3255,1,Medium,
20499,11391,1,Medium,
20499,11496,1,Medium,
20499,6581,1,Medium,
20499,6371,1,Medium,
20499,12698,1,Medium,
20499,8653,1,Medium,
20499,8194,1,Medium,
20499,7973,1,Medium,
20499,6958,1,Medium,
20499,2449,1,Medium,
20499,13774,1,Medium,
20499,10308,1,Medium,
20499,10939,1,Medium,
20499,9365,1,Medium,
20499,7607,1,Medium,
20499,13879,1,Medium,
20499,11143,1,Medium,
20499,1898,1,Medium,
20499,10704,1,Medium,
20499,10433,1,Medium,
20499,4337,1,Medium,
20499,3008,1,Medium,
20499,3977,1,Medium,
20499,8960,1,Medium,
20499,5745,1,Medium,
20499,3229,1,Medium,
20499,4583,1,Medium,
20499,2066,1,Medium,
20499,12431,1,Medium,
20499,10363,1,Medium,
20499,8800,1,Medium,
20499,9563,1,Medium,
20499,3233,1,Medium,
20499,3686,1,Medium,
20499,11089,1,Medium,
20499,9666,1,Medium,
20499,5408,1,Medium,
20499,11090,1,Medium,
20499,4004,1,Medium,
20499,5667,1,Medium,
20499,10869,1,Medium,
20499,6391,1,Medium,
20499,3000,1,Medium,
20499,4011,1,Medium,
20499,1837,1,Medium,
20499,3534,1,Medium,
20499,7756,1,Medium,
20499,11941,1,Medium,
20499,7760,1,Medium,
20499,7978,1,Medium,
20499,13767,1,Medium,
20499,11854,1,Medium,
20499,6433,1,Medium,
20499,4477,1,Medium,
20499,5122,1,Medium,
20499,11166,1,Medium,
20499,11766,1,Medium,
20499,4060,1,Medium,
20499,4070,1,Medium,
20499,2368,1,Medium,
20499,7605,1,Medium,
20499,3200,1,Medium,
20499,14036,1,Medium,
20499,2329,1,Medium,
20499,7630,1,Medium,
20499,5179,1,Medium,
20499,10167,1,Medium,
20499,3984,1,Medium,
20499,12066,1,Medium,
20499,7665,1,Medium,
20499,7039,1,Medium,
20499,3475,1,Medium,
20499,5190,1,Medium,
20499,6860,1,Medium,
20499,10439,1,Medium,
20499,9685,1,Medium,
20499,5937,1,Medium,
20499,7061,1,Medium,
20499,3679,1,Medium,
20499,10208,1,Medium,
20499,4089,1,Medium,
20499,11059,1,Medium,
20499,5820,1,Medium,
20499,8362,1,Medium,
20499,7081,1,Medium,
20499,8144,1,Medium,
20499,4118,1,Medium,
20499,1814,1,Medium,
20499,13982,1,Medium,
20499,4726,1,Medium,
20499,10385,1,Medium,
20499,12842,1,Medium,
20499,10173,1,Medium,
20499,9353,1,Medium,
20499,12482,1,Medium,
20499,2298,1,Medium,
20499,7917,1,Medium,
20499,7602,1,Medium,
20499,10448,1,Medium,
20499,8979,1,Medium,
20499,3627,1,Medium,
20499,8689,1,Medium,
20499,6461,1,Medium,
20499,4139,1,Medium,
20499,7226,1,Medium,
20499,9893,1,Medium,
20499,4148,1,Medium,
20499,9448,1,Medium,
20499,5595,1,Medium,
20499,9337,1,Medium,
20499,12459,1,Medium,
20499,9849,1,Medium,
20499,7137,1,Medium,
20499,4147,1,Medium,
20499,8865,1,Medium,
20499,8829,1,Medium,
20499,11474,1,Medium,
20499,3584,1,Medium,
20499,4199,1,Medium,
20499,4618,1,Medium,
20499,1955,1,Medium,
20499,14037,1,Medium,
20499,7843,1,Medium,
20499,12545,1,Medium,
20499,12771,1,Medium,
20499,7179,1,Medium,
20499,4485,1,Medium,
20499,4943,1,Medium,
20499,4526,1,Medium,
20499,11762,1,Medium,
20499,10141,1,Medium,
20499,3278,1,Medium,
20499,7318,1,Medium,
20499,9394,1,Medium,
20499,12346,1,Medium,
20499,3297,1,Medium,
20499,10334,1,Medium,
20499,10679,1,Medium,
20499,14038,1,Medium,
20499,6097,1,Medium,
20499,8281,1,Medium,
20499,6495,1,Medium,
20499,4621,1,Medium,
20499,4806,1,Medium,
20499,11427,1,Medium,
20499,6660,1,Medium,
20499,7934,1,Medium,
20499,2095,1,Medium,
20499,7809,1,Medium,
20499,7671,1,Medium,
20499,6806,1,Medium,
20499,9171,1,Medium,
20499,12673,1,Medium,
20499,3385,1,Medium,
20499,4445,1,Medium,
20499,6905,1,Medium,
20499,7807,1,Medium,
20499,4489,1,Medium,
20499,7787,1,Medium,
20499,12434,1,Medium,
20499,13298,1,Medium,
20499,11531,1,Medium,
20499,4843,1,Medium,
20499,4277,1,Medium,
20499,8495,1,Medium,
20499,6811,1,Medium,
20499,6521,1,Medium,
20499,4844,1,Medium,
20499,12467,1,Medium,
20499,4392,1,Medium,
20499,5557,1,Medium,
20499,9447,1,Medium,
20499,14039,1,Medium,
20499,10886,1,Medium,
20499,7663,1,Medium,
20499,10394,1,Medium,
20499,4288,1,Medium,
20499,8178,1,Medium,
20499,12876,1,Medium,
20499,10275,1,Medium,
20499,6913,1,Medium,
20499,6039,1,Medium,
20499,8091,1,Medium,
20499,7688,1,Medium,
20499,8288,1,Medium,
20499,11069,1,Medium,
20499,7028,1,Medium,
20500,12204,1,Medium,
20500,9783,1,Medium,
20500,4509,1,Medium,
20500,3765,1,Medium,
20500,4962,1,Medium,
20500,9030,1,Medium,
20500,3735,1,Medium,
20500,12409,1,Medium,
20500,1756,1,Medium,
20500,7992,1,Medium,
20500,2150,1,Medium,
20500,9069,1,Medium,
20500,5002,1,Medium,
20500,11340,1,Medium,
20500,5857,1,Medium,
20500,11076,1,Medium,
20500,7234,1,Medium,
20500,5858,1,Medium,
20500,6733,1,Medium,
20500,5303,1,Medium,
20500,9979,1,Medium,
20500,11866,1,Medium,
20500,3793,1,Medium,
20500,3108,1,Medium,
20500,9451,1,Medium,
20500,11050,1,Medium,
20500,2589,1,Medium,
20500,5878,1,Medium,
20500,7715,1,Medium,
20500,4504,1,Medium,
20500,4049,1,Medium,
20500,9605,1,Medium,
20500,9998,1,Medium,
20500,5938,1,Medium,
20500,3862,1,Medium,
20500,3094,1,Medium,
20500,5064,1,Medium,
20500,12602,1,Medium,
20500,7731,1,Medium,
20500,2072,1,Medium,
20500,2596,1,Medium,
20500,10159,1,Medium,
20500,11563,1,Medium,
20500,3329,1,Medium,
20500,5710,1,Medium,
20500,3224,1,Medium,
20500,1898,1,Medium,
20500,13626,1,Medium,
20500,7451,1,Medium,
20500,10862,1,Medium,
20500,3966,1,Medium,
20500,5720,1,Medium,
20500,7527,1,Medium,
20500,7895,1,Medium,
20500,5739,1,Medium,
20500,8251,1,Medium,
20500,11350,1,Medium,
20500,3232,1,Medium,
20500,6393,1,Medium,
20500,7618,1,Medium,
20500,12726,1,Medium,
20500,7117,1,Medium,
20500,5132,1,Medium,
20500,12340,1,Medium,
20500,4348,1,Medium,
20500,11626,1,Medium,
20500,10700,1,Medium,
20500,9793,1,Medium,
20500,7633,1,Medium,
20500,7769,1,Medium,
20500,8014,1,Medium,
20500,7019,1,Medium,
20500,12879,1,Medium,
20500,2750,1,Medium,
20500,4130,1,Medium,
20500,13805,1,Medium,
20500,5924,1,Medium,
20500,13830,1,Medium,
20500,6237,1,Medium,
20500,5396,1,Medium,
20500,8547,1,Medium,
20500,8821,1,Medium,
20500,11027,1,Medium,
20500,4711,1,Medium,
20500,8430,1,Medium,
20500,3627,1,Medium,
20500,6885,1,Medium,
20500,4645,1,Medium,
20500,6096,1,Medium,
20500,4760,1,Medium,
20500,12712,1,Medium,
20500,7146,1,Medium,
20500,4199,1,Medium,
20500,4531,1,Medium,
20500,1955,1,Medium,
20500,2957,1,Medium,
20500,4532,1,Medium,
20500,10333,1,Medium,
20500,8570,1,Medium,
20500,5991,1,Medium,
20500,7671,1,Medium,
20500,3264,1,Medium,
20500,10224,1,Medium,
20500,5455,1,Medium,
20500,6027,1,Medium,
20500,6007,1,Medium,
20500,11002,1,Medium,
20500,12829,1,Medium,
20500,11708,1,Medium,
20500,5546,1,Medium,
20500,6521,1,Medium,
20500,11514,1,Medium,
20500,4288,1,Medium,
20500,10886,1,Medium,
20500,4283,1,Medium,
20500,12945,1,Medium,
20500,6047,1,Medium,
20500,6916,1,Medium,
20500,4295,1,Medium,
20500,3311,1,Medium,
20500,6913,1,Medium,
20500,6065,1,Medium,
20500,4683,1,Medium,
20500,11928,1,Medium,
20500,14040,1,Medium,
20501,9917,1,Medium,
