TF,TF,lp_label,confidence,mor
1033,1212,1,Medium,Activation
1033,1628,1,Medium,Activation
1034,502,1,Medium,Repression
1034,988,1,Medium,Repression
1034,631,1,Medium,Repression
1034,1033,1,Medium,Repression
1034,286,1,Medium,Repression
1034,308,1,Medium,Repression
1034,1081,1,Medium,Repression
1034,1182,1,Medium,Repression
1034,1445,1,Medium,Repression
671,196,1,High,Activation
671,2,1,Medium,Activation
671,18,1,Medium,Activation
671,442,1,Medium,Activation
671,57,1,Medium,Activation
671,940,1,Medium,Activation
671,457,1,Medium,Activation
671,950,1,Medium,Activation
671,466,1,Medium,Activation
671,960,1,Medium,Activation
671,519,1,Medium,Activation
671,973,1,Medium,Activation
671,540,1,Medium,Activation
671,554,1,Medium,Activation
671,989,1,Medium,Activation
671,579,1,Medium,Activation
671,157,1,Medium,Activation
671,593,1,Medium,Activation
671,161,1,Medium,Activation
671,602,1,Medium,Activation
671,620,1,Medium,Activation
671,625,1,Medium,Activation
671,642,1,Medium,Activation
671,1019,1,Medium,Activation
671,649,1,Medium,Activation
671,653,1,Medium,Activation
671,665,1,Medium,Activation
671,1029,1,Medium,Activation
671,685,1,Medium,Activation
671,213,1,Medium,Activation
671,700,1,Medium,Activation
671,759,1,Medium,Activation
671,1082,1,Medium,Activation
671,1091,1,Medium,Activation
671,344,1,Medium,Activation
671,1121,1,Medium,Activation
671,861,1,Medium,Activation
671,379,1,Medium,Activation
671,386,1,Medium,Activation
671,1177,1,Medium,Activation
671,1182,1,Medium,Activation
671,1207,1,Medium,Activation
671,1231,1,Medium,Activation
671,1233,1,Medium,Activation
671,890,1,Medium,Activation
671,1299,1,Medium,Activation
671,1320,1,Medium,Activation
671,897,1,Medium,Activation
671,1337,1,Medium,Activation
671,1359,1,Medium,Activation
671,903,1,Medium,Activation
671,1395,1,Medium,Activation
671,1405,1,Medium,Activation
671,1412,1,Medium,Activation
671,1418,1,Medium,Activation
671,1423,1,Medium,Activation
671,1447,1,Medium,Activation
671,1468,1,Medium,Activation
671,1510,1,Medium,Activation
671,1518,1,Medium,Activation
671,1538,1,Medium,Activation
671,904,1,Medium,Activation
671,1578,1,Medium,Activation
671,1587,1,Medium,Activation
671,1603,1,Medium,Activation
671,1608,1,Medium,Activation
671,1611,1,Medium,Activation
677,545,1,High,Activation
677,303,1,High,Activation
677,351,1,High,Activation
678,419,1,High,Activation
678,1119,1,High,Activation
679,419,1,High,Activation
679,680,1,High,Activation
680,419,1,High,Activation
207,646,1,High,Activation
207,650,1,High,Activation
207,206,1,High,Activation
207,1081,1,High,Activation
207,346,1,High,Activation
207,1107,1,High,Activation
1035,36,1,High,Activation
1035,959,1,Medium,Activation
1035,1017,1,Medium,Activation
1035,207,1,Medium,Activation
1035,1048,1,Medium,Activation
1035,286,1,Medium,Activation
1035,883,1,Medium,Activation
1035,390,1,Medium,Activation
1036,404,1,Medium,Activation
1036,407,1,Medium,Activation
1036,917,1,Medium,Activation
1036,918,1,Medium,Activation
1036,29,1,Medium,Activation
1036,944,1,Medium,Activation
1036,948,1,Medium,Activation
1036,949,1,Medium,Activation
1036,76,1,Medium,Activation
1036,959,1,Medium,Activation
1036,575,1,Medium,Activation
1036,1017,1,Medium,Activation
1036,623,1,Medium,Activation
1036,624,1,Medium,Activation
1036,203,1,Medium,Activation
1036,693,1,Medium,Activation
1036,227,1,Medium,Activation
1036,238,1,Medium,Activation
1036,717,1,Medium,Activation
1036,720,1,Medium,Activation
1036,745,1,Medium,Activation
1036,765,1,Medium,Activation
1036,1081,1,Medium,Activation
1036,1086,1,Medium,Activation
1036,1089,1,Medium,Activation
1036,1092,1,Medium,Activation
1036,819,1,Medium,Activation
1036,1139,1,Medium,Activation
1036,884,1,Medium,Activation
1036,1212,1,Medium,Activation
209,36,1,High,Activation
209,400,1,Medium,Activation
209,911,1,Medium,Activation
209,8,1,Medium,Activation
209,11,1,Medium,Activation
209,19,1,Medium,Activation
209,408,1,Medium,Activation
209,922,1,Medium,Activation
209,415,1,Medium,Activation
209,419,1,Medium,Activation
209,423,1,Medium,Activation
209,433,1,Medium,Activation
209,43,1,Medium,Activation
209,45,1,Medium,Activation
209,46,1,Medium,Activation
209,53,1,Medium,Activation
209,59,1,Medium,Activation
209,453,1,Medium,Activation
209,72,1,Medium,Activation
209,77,1,Medium,Activation
209,80,1,Medium,Activation
209,81,1,Medium,Activation
209,964,1,Medium,Activation
209,514,1,Medium,Activation
209,533,1,Medium,Activation
209,557,1,Medium,Activation
209,990,1,Medium,Activation
209,599,1,Medium,Activation
209,1015,1,Medium,Activation
209,621,1,Medium,Activation
209,633,1,Medium,Activation
209,645,1,Medium,Activation
209,647,1,Medium,Activation
209,648,1,Medium,Activation
209,678,1,Medium,Activation
209,679,1,Medium,Activation
209,686,1,Medium,Activation
209,212,1,Medium,Activation
209,231,1,Medium,Activation
209,703,1,Medium,Activation
209,714,1,Medium,Activation
209,260,1,Medium,Activation
209,1057,1,Medium,Activation
209,750,1,Medium,Activation
209,754,1,Medium,Activation
209,292,1,Medium,Activation
209,1076,1,Medium,Activation
209,770,1,Medium,Activation
209,310,1,Medium,Activation
209,314,1,Medium,Activation
209,318,1,Medium,Activation
209,791,1,Medium,Activation
209,323,1,Medium,Activation
209,329,1,Medium,Activation
209,801,1,Medium,Activation
209,813,1,Medium,Activation
209,825,1,Medium,Activation
209,843,1,Medium,Activation
209,844,1,Medium,Activation
209,853,1,Medium,Activation
209,380,1,Medium,Activation
209,1151,1,Medium,Activation
209,1153,1,Medium,Activation
209,1165,1,Medium,Activation
209,1170,1,Medium,Activation
209,1220,1,Medium,Activation
209,1282,1,Medium,Activation
209,1313,1,Medium,Activation
209,1349,1,Medium,Activation
209,1382,1,Medium,Activation
209,1388,1,Medium,Activation
209,1461,1,Medium,Activation
209,1489,1,Medium,Activation
209,1541,1,Medium,Activation
209,1573,1,Medium,Activation
209,1599,1,Medium,Activation
209,1601,1,Medium,Activation
209,1623,1,Medium,Activation
210,52,1,High,Activation
210,193,1,High,Activation
210,557,1,High,Activation
210,1001,1,High,Activation
210,206,1,High,Activation
210,219,1,High,Activation
210,260,1,High,Activation
210,798,1,High,Activation
210,351,1,High,Activation
210,368,1,High,Activation
211,153,1,High,Activation
211,154,1,High,Activation
212,5,1,Medium,Activation
212,7,1,Medium,Activation
212,399,1,Medium,Activation
212,400,1,Medium,Activation
212,11,1,Medium,Activation
212,17,1,Medium,Activation
212,408,1,Medium,Activation
212,922,1,Medium,Activation
212,27,1,Medium,Activation
212,419,1,Medium,Activation
212,420,1,Medium,Activation
212,430,1,Medium,Activation
212,433,1,Medium,Activation
212,43,1,Medium,Activation
212,45,1,Medium,Activation
212,53,1,Medium,Activation
212,934,1,Medium,Activation
212,58,1,Medium,Activation
212,448,1,Medium,Activation
212,81,1,Medium,Activation
212,967,1,Medium,Activation
212,533,1,Medium,Activation
212,538,1,Medium,Activation
212,990,1,Medium,Activation
212,599,1,Medium,Activation
212,1013,1,Medium,Activation
212,609,1,Medium,Activation
212,174,1,Medium,Activation
212,645,1,Medium,Activation
212,1025,1,Medium,Activation
212,668,1,Medium,Activation
212,1029,1,Medium,Activation
212,680,1,Medium,Activation
212,205,1,Medium,Activation
212,681,1,Medium,Activation
212,682,1,Medium,Activation
212,209,1,Medium,Activation
212,688,1,Medium,Activation
212,217,1,Medium,Activation
212,219,1,Medium,Activation
212,1038,1,Medium,Activation
212,231,1,Medium,Activation
212,722,1,Medium,Activation
212,260,1,Medium,Activation
212,271,1,Medium,Activation
212,276,1,Medium,Activation
212,780,1,Medium,Activation
212,310,1,Medium,Activation
212,791,1,Medium,Activation
212,324,1,Medium,Activation
212,329,1,Medium,Activation
212,801,1,Medium,Activation
212,825,1,Medium,Activation
212,843,1,Medium,Activation
212,853,1,Medium,Activation
212,1136,1,Medium,Activation
212,862,1,Medium,Activation
212,866,1,Medium,Activation
212,380,1,Medium,Activation
212,382,1,Medium,Activation
212,1151,1,Medium,Activation
212,1153,1,Medium,Activation
212,876,1,Medium,Activation
212,1159,1,Medium,Activation
212,879,1,Medium,Activation
212,1201,1,Medium,Activation
212,1210,1,Medium,Activation
212,885,1,Medium,Activation
212,887,1,Medium,Activation
212,1349,1,Medium,Activation
212,1354,1,Medium,Activation
212,1356,1,Medium,Activation
212,1420,1,Medium,Activation
212,1478,1,Medium,Activation
212,1495,1,Medium,Activation
212,1535,1,Medium,Activation
212,1541,1,Medium,Activation
212,1573,1,Medium,Activation
212,1602,1,Medium,Activation
212,1643,1,Medium,Activation
213,395,1,Medium,Activation
213,3,1,Medium,Activation
213,4,1,Medium,Activation
213,8,1,Medium,Activation
213,417,1,Medium,Activation
213,940,1,Medium,Activation
213,469,1,Medium,Activation
213,952,1,Medium,Activation
213,108,1,Medium,Activation
213,113,1,Medium,Activation
213,544,1,Medium,Activation
213,559,1,Medium,Activation
213,989,1,Medium,Activation
213,560,1,Medium,Activation
213,135,1,Medium,Activation
213,136,1,Medium,Activation
213,572,1,Medium,Activation
213,146,1,Medium,Activation
213,579,1,Medium,Activation
213,583,1,Medium,Activation
213,584,1,Medium,Activation
213,157,1,Medium,Activation
213,593,1,Medium,Activation
213,600,1,Medium,Activation
213,629,1,Medium,Activation
213,651,1,Medium,Activation
213,1021,1,Medium,Activation
213,671,1,Medium,Activation
213,676,1,Medium,Activation
213,210,1,Medium,Activation
213,232,1,Medium,Activation
213,700,1,Medium,Activation
213,705,1,Medium,Activation
213,716,1,Medium,Activation
213,1050,1,Medium,Activation
213,725,1,Medium,Activation
213,727,1,Medium,Activation
213,254,1,Medium,Activation
213,262,1,Medium,Activation
213,264,1,Medium,Activation
213,1060,1,Medium,Activation
213,307,1,Medium,Activation
213,1088,1,Medium,Activation
213,316,1,Medium,Activation
213,334,1,Medium,Activation
213,339,1,Medium,Activation
213,343,1,Medium,Activation
213,344,1,Medium,Activation
213,1109,1,Medium,Activation
213,1110,1,Medium,Activation
213,820,1,Medium,Activation
213,353,1,Medium,Activation
213,1116,1,Medium,Activation
213,1129,1,Medium,Activation
213,1138,1,Medium,Activation
213,376,1,Medium,Activation
213,857,1,Medium,Activation
213,869,1,Medium,Activation
213,1331,1,Medium,Activation
213,1336,1,Medium,Activation
213,1338,1,Medium,Activation
213,1391,1,Medium,Activation
213,1404,1,Medium,Activation
213,1413,1,Medium,Activation
213,1447,1,Medium,Activation
213,1526,1,Medium,Activation
213,904,1,Medium,Activation
213,1608,1,Medium,Activation
687,399,1,High,Activation
687,965,1,High,Activation
687,1062,1,High,Activation
687,763,1,High,Activation
687,1156,1,High,Activation
687,1639,1,High,Activation
688,10,1,High,Activation
688,965,1,High,Activation
688,828,1,High,Activation
688,1184,1,High,Activation
214,837,1,High,Activation
1037,950,1,Medium,Activation
1037,86,1,Medium,Activation
1037,94,1,Medium,Activation
1037,150,1,Medium,Activation
1037,1002,1,Medium,Activation
1037,602,1,Medium,Activation
1037,621,1,Medium,Activation
1037,178,1,Medium,Activation
1037,190,1,Medium,Activation
1037,666,1,Medium,Activation
1037,242,1,Medium,Activation
1037,1055,1,Medium,Activation
1037,763,1,Medium,Activation
1037,378,1,Medium,Activation
1037,1169,1,Medium,Activation
1037,1227,1,Medium,Activation
1037,1228,1,Medium,Activation
1037,1238,1,Medium,Activation
1037,1255,1,Medium,Activation
1037,892,1,Medium,Activation
1037,1299,1,Medium,Activation
1037,1348,1,Medium,Activation
1037,1371,1,Medium,Activation
1037,1512,1,Medium,Activation
1037,1525,1,Medium,Activation
1037,1544,1,Medium,Activation
1037,1566,1,Medium,Activation
216,406,1,Medium,Activation
216,27,1,Medium,Activation
216,938,1,Medium,Activation
216,941,1,Medium,Activation
216,446,1,Medium,Activation
216,469,1,Medium,Activation
216,951,1,Medium,Activation
216,470,1,Medium,Activation
216,72,1,Medium,Activation
216,80,1,Medium,Activation
216,83,1,Medium,Activation
216,88,1,Medium,Activation
216,96,1,Medium,Activation
216,511,1,Medium,Activation
216,517,1,Medium,Activation
216,584,1,Medium,Activation
216,162,1,Medium,Activation
216,608,1,Medium,Activation
216,193,1,Medium,Activation
216,651,1,Medium,Activation
216,652,1,Medium,Activation
216,1023,1,Medium,Activation
216,659,1,Medium,Activation
216,215,1,Medium,Activation
216,706,1,Medium,Activation
216,734,1,Medium,Activation
216,1070,1,Medium,Activation
216,284,1,Medium,Activation
216,303,1,Medium,Activation
216,774,1,Medium,Activation
216,313,1,Medium,Activation
216,825,1,Medium,Activation
216,351,1,Medium,Activation
216,1120,1,Medium,Activation
216,852,1,Medium,Activation
216,1137,1,Medium,Activation
216,382,1,Medium,Activation
216,869,1,Medium,Activation
216,1155,1,Medium,Activation
216,1204,1,Medium,Activation
216,1304,1,Medium,Activation
216,1340,1,Medium,Activation
216,1390,1,Medium,Activation
216,1422,1,Medium,Activation
216,1593,1,Medium,Activation
218,6,1,Medium,Activation
218,7,1,Medium,Activation
218,400,1,Medium,Activation
218,27,1,Medium,Activation
218,34,1,Medium,Activation
218,53,1,Medium,Activation
218,447,1,Medium,Activation
218,458,1,Medium,Activation
218,81,1,Medium,Activation
218,501,1,Medium,Activation
218,968,1,Medium,Activation
218,114,1,Medium,Activation
218,548,1,Medium,Activation
218,123,1,Medium,Activation
218,167,1,Medium,Activation
218,1023,1,Medium,Activation
218,206,1,Medium,Activation
218,215,1,Medium,Activation
218,217,1,Medium,Activation
218,231,1,Medium,Activation
218,239,1,Medium,Activation
218,724,1,Medium,Activation
218,254,1,Medium,Activation
218,1080,1,Medium,Activation
218,771,1,Medium,Activation
218,1088,1,Medium,Activation
218,784,1,Medium,Activation
218,787,1,Medium,Activation
218,788,1,Medium,Activation
218,791,1,Medium,Activation
218,1095,1,Medium,Activation
218,330,1,Medium,Activation
218,1115,1,Medium,Activation
218,830,1,Medium,Activation
218,1134,1,Medium,Activation
218,838,1,Medium,Activation
218,361,1,Medium,Activation
218,1136,1,Medium,Activation
218,857,1,Medium,Activation
218,859,1,Medium,Activation
218,1146,1,Medium,Activation
218,1148,1,Medium,Activation
218,1158,1,Medium,Activation
218,1168,1,Medium,Activation
218,1176,1,Medium,Activation
218,1186,1,Medium,Activation
218,1196,1,Medium,Activation
218,1346,1,Medium,Activation
218,902,1,Medium,Activation
218,1422,1,Medium,Activation
218,1494,1,Medium,Activation
218,1606,1,Medium,Activation
218,1618,1,Medium,Activation
220,21,1,High,Repression
220,155,1,High,Repression
220,283,1,High,Repression
220,368,1,High,Repression
1038,392,1,Medium,Activation
1038,907,1,Medium,Activation
1038,399,1,Medium,Activation
1038,11,1,Medium,Activation
1038,422,1,Medium,Activation
1038,423,1,Medium,Activation
1038,430,1,Medium,Activation
1038,433,1,Medium,Activation
1038,43,1,Medium,Activation
1038,448,1,Medium,Activation
1038,468,1,Medium,Activation
1038,72,1,Medium,Activation
1038,81,1,Medium,Activation
1038,964,1,Medium,Activation
1038,515,1,Medium,Activation
1038,972,1,Medium,Activation
1038,976,1,Medium,Activation
1038,588,1,Medium,Activation
1038,598,1,Medium,Activation
1038,1013,1,Medium,Activation
1038,603,1,Medium,Activation
1038,1016,1,Medium,Activation
1038,645,1,Medium,Activation
1038,681,1,Medium,Activation
1038,212,1,Medium,Activation
1038,695,1,Medium,Activation
1038,697,1,Medium,Activation
1038,721,1,Medium,Activation
1038,726,1,Medium,Activation
1038,728,1,Medium,Activation
1038,731,1,Medium,Activation
1038,742,1,Medium,Activation
1038,265,1,Medium,Activation
1038,276,1,Medium,Activation
1038,757,1,Medium,Activation
1038,1078,1,Medium,Activation
1038,1083,1,Medium,Activation
1038,775,1,Medium,Activation
1038,776,1,Medium,Activation
1038,780,1,Medium,Activation
1038,793,1,Medium,Activation
1038,322,1,Medium,Activation
1038,330,1,Medium,Activation
1038,801,1,Medium,Activation
1038,813,1,Medium,Activation
1038,817,1,Medium,Activation
1038,1119,1,Medium,Activation
1038,870,1,Medium,Activation
1038,871,1,Medium,Activation
1038,1159,1,Medium,Activation
1038,1172,1,Medium,Activation
1038,877,1,Medium,Activation
1038,1201,1,Medium,Activation
1038,1220,1,Medium,Activation
1038,1232,1,Medium,Activation
1038,1239,1,Medium,Activation
1038,1242,1,Medium,Activation
1038,1243,1,Medium,Activation
1038,1298,1,Medium,Activation
1038,1315,1,Medium,Activation
1038,1321,1,Medium,Activation
1038,1327,1,Medium,Activation
1038,1328,1,Medium,Activation
1038,1334,1,Medium,Activation
1038,1338,1,Medium,Activation
1038,1351,1,Medium,Activation
1038,1372,1,Medium,Activation
1038,1410,1,Medium,Activation
1038,1478,1,Medium,Activation
1038,1503,1,Medium,Activation
1038,1512,1,Medium,Activation
1038,1542,1,Medium,Activation
1038,1576,1,Medium,Activation
1038,1581,1,Medium,Activation
1038,1593,1,Medium,Activation
1038,1598,1,Medium,Activation
1038,1599,1,Medium,Activation
1038,1635,1,Medium,Activation
1038,1645,1,Medium,Activation
1039,415,1,Medium,Activation
1039,439,1,Medium,Activation
1039,58,1,Medium,Activation
1039,461,1,Medium,Activation
1039,472,1,Medium,Activation
1039,578,1,Medium,Activation
1039,592,1,Medium,Activation
1039,1014,1,Medium,Activation
1039,647,1,Medium,Activation
1039,1025,1,Medium,Activation
1039,658,1,Medium,Activation
1039,686,1,Medium,Activation
1039,223,1,Medium,Activation
1039,242,1,Medium,Activation
1039,288,1,Medium,Activation
1039,1076,1,Medium,Activation
1039,305,1,Medium,Activation
1039,1083,1,Medium,Activation
1039,331,1,Medium,Activation
1039,812,1,Medium,Activation
1039,853,1,Medium,Activation
1039,1173,1,Medium,Activation
1039,1183,1,Medium,Activation
1039,1195,1,Medium,Activation
1039,1205,1,Medium,Activation
1039,1229,1,Medium,Activation
1039,887,1,Medium,Activation
1039,1252,1,Medium,Activation
1039,1301,1,Medium,Activation
1039,1313,1,Medium,Activation
1039,1322,1,Medium,Activation
1039,1493,1,Medium,Activation
