miRna,TF,lp_label,confidence,mor
20054,123,1,Medium,
20054,565,1,Medium,
20054,1010,1,Medium,
20054,595,1,Medium,
20054,192,1,Medium,
20054,608,1,Medium,
20054,606,1,Medium,
20054,619,1,Medium,
20054,628,1,Medium,
20054,1018,1,Medium,
20054,629,1,Medium,
20054,182,1,Medium,
20054,234,1,Medium,
20054,657,1,Medium,
20054,656,1,Medium,
20054,1031,1,Medium,
20054,668,1,Medium,
20054,200,1,Medium,
20054,1034,1,Medium,
20054,216,1,Medium,
20054,680,1,Medium,
20054,209,1,Medium,
20054,280,1,Medium,
20054,703,1,Medium,
20054,718,1,Medium,
20054,710,1,Medium,
20054,709,1,Medium,
20054,1054,1,Medium,
20054,741,1,Medium,
20054,738,1,Medium,
20054,739,1,Medium,
20054,269,1,Medium,
20054,1070,1,Medium,
20054,754,1,Medium,
20054,287,1,Medium,
20054,275,1,Medium,
20054,288,1,Medium,
20054,756,1,Medium,
20054,755,1,Medium,
20054,289,1,Medium,
20054,302,1,Medium,
20054,316,1,Medium,
20054,315,1,Medium,
20054,314,1,Medium,
20054,795,1,Medium,
20054,1120,1,Medium,
20054,340,1,Medium,
20054,1110,1,Medium,
20054,347,1,Medium,
20054,346,1,Medium,
20054,1132,1,Medium,
20054,838,1,Medium,
20054,1138,1,Medium,
20054,1282,1,Medium,
20054,375,1,Medium,
20054,852,1,Medium,
20054,1214,1,Medium,
20054,1141,1,Medium,
20054,1165,1,Medium,
20054,1201,1,Medium,
20054,1163,1,Medium,
20054,1168,1,Medium,
20054,1170,1,Medium,
20054,1176,1,Medium,
20054,1346,1,Medium,
20054,1632,1,Medium,
20054,1415,1,Medium,
20054,1598,1,Medium,
20055,66,1,Medium,
20055,45,1,Medium,
20055,933,1,Medium,
20055,437,1,Medium,
20055,52,1,Medium,
20055,938,1,Medium,
20055,64,1,Medium,
20055,451,1,Medium,
20055,458,1,Medium,
20055,950,1,Medium,
20055,85,1,Medium,
20055,68,1,Medium,
20055,67,1,Medium,
20055,70,1,Medium,
20055,79,1,Medium,
20055,74,1,Medium,
20055,82,1,Medium,
20055,488,1,Medium,
20055,491,1,Medium,
20055,234,1,Medium,
20055,507,1,Medium,
20055,964,1,Medium,
20055,963,1,Medium,
20055,100,1,Medium,
20055,967,1,Medium,
20055,519,1,Medium,
20055,518,1,Medium,
20055,972,1,Medium,
20055,527,1,Medium,
20055,114,1,Medium,
20055,979,1,Medium,
20055,119,1,Medium,
20055,538,1,Medium,
20055,1003,1,Medium,
20055,122,1,Medium,
20055,561,1,Medium,
20055,123,1,Medium,
20055,1001,1,Medium,
20055,143,1,Medium,
20055,565,1,Medium,
20055,275,1,Medium,
20055,156,1,Medium,
20055,161,1,Medium,
20055,167,1,Medium,
20055,608,1,Medium,
20055,168,1,Medium,
20055,607,1,Medium,
20055,619,1,Medium,
20055,1018,1,Medium,
20055,628,1,Medium,
20055,629,1,Medium,
20055,669,1,Medium,
20055,182,1,Medium,
20055,1025,1,Medium,
20055,192,1,Medium,
20055,668,1,Medium,
20055,656,1,Medium,
20055,657,1,Medium,
20055,200,1,Medium,
20055,672,1,Medium,
20055,1031,1,Medium,
20055,1034,1,Medium,
20055,680,1,Medium,
20055,207,1,Medium,
20055,209,1,Medium,
20055,696,1,Medium,
20055,710,1,Medium,
20055,709,1,Medium,
20055,703,1,Medium,
20055,1054,1,Medium,
20055,1049,1,Medium,
20055,738,1,Medium,
20055,741,1,Medium,
20055,739,1,Medium,
20055,1070,1,Medium,
20055,1072,1,Medium,
20055,280,1,Medium,
20055,754,1,Medium,
20055,755,1,Medium,
20055,287,1,Medium,
20055,289,1,Medium,
20055,756,1,Medium,
20055,288,1,Medium,
20055,301,1,Medium,
20055,863,1,Medium,
20055,271,1,Medium,
20055,304,1,Medium,
20055,302,1,Medium,
20055,1079,1,Medium,
20055,310,1,Medium,
20055,314,1,Medium,
20055,315,1,Medium,
20055,316,1,Medium,
20055,795,1,Medium,
20055,340,1,Medium,
20055,1110,1,Medium,
20055,346,1,Medium,
20055,347,1,Medium,
20055,353,1,Medium,
20055,1120,1,Medium,
20055,1132,1,Medium,
20055,838,1,Medium,
20055,852,1,Medium,
20055,1138,1,Medium,
20055,375,1,Medium,
20055,1141,1,Medium,
20055,866,1,Medium,
20055,1204,1,Medium,
20055,1168,1,Medium,
20055,1201,1,Medium,
20055,1165,1,Medium,
20055,1163,1,Medium,
20055,1179,1,Medium,
20055,1176,1,Medium,
20055,1170,1,Medium,
20055,878,1,Medium,
20055,1217,1,Medium,
20055,1257,1,Medium,
20055,887,1,Medium,
20055,1346,1,Medium,
20055,890,1,Medium,
20055,1282,1,Medium,
20055,1414,1,Medium,
20055,1598,1,Medium,
20055,1482,1,Medium,
20055,35,1,Medium,
20055,3,1,Medium,
20055,910,1,Medium,
20055,923,1,Medium,
20055,416,1,Medium,
20055,929,1,Medium,
20055,34,1,Medium,
20056,410,1,Medium,
20056,414,1,Medium,
20056,1087,1,Medium,
20056,314,1,Medium,
20056,1104,1,Medium,
20056,828,1,Medium,
20056,345,1,Medium,
20056,812,1,Medium,
20056,815,1,Medium,
20056,350,1,Medium,
20056,817,1,Medium,
20056,358,1,Medium,
20056,833,1,Medium,
20056,1124,1,Medium,
20056,862,1,Medium,
20056,868,1,Medium,
20056,1167,1,Medium,
20056,1164,1,Medium,
20056,1175,1,Medium,
20056,382,1,Medium,
20056,416,1,Medium,
20056,1209,1,Medium,
20056,1204,1,Medium,
20056,1214,1,Medium,
20056,1210,1,Medium,
20056,883,1,Medium,
20056,1384,1,Medium,
20056,1221,1,Medium,
20056,1550,1,Medium,
20056,1511,1,Medium,
20056,1634,1,Medium,
20056,425,1,Medium,
20056,45,1,Medium,
20056,52,1,Medium,
20056,47,1,Medium,
20056,451,1,Medium,
20056,446,1,Medium,
20056,457,1,Medium,
20056,464,1,Medium,
20056,480,1,Medium,
20056,486,1,Medium,
20056,85,1,Medium,
20056,963,1,Medium,
20056,494,1,Medium,
20056,511,1,Medium,
20056,578,1,Medium,
20056,986,1,Medium,
20056,531,1,Medium,
20056,138,1,Medium,
20056,556,1,Medium,
20056,122,1,Medium,
20056,562,1,Medium,
20056,124,1,Medium,
20056,123,1,Medium,
20056,1003,1,Medium,
20056,151,1,Medium,
20056,182,1,Medium,
20056,181,1,Medium,
20056,627,1,Medium,
20056,621,1,Medium,
20056,630,1,Medium,
20056,1028,1,Medium,
20056,192,1,Medium,
20056,187,1,Medium,
20056,650,1,Medium,
20056,668,1,Medium,
20056,196,1,Medium,
20056,197,1,Medium,
20056,1031,1,Medium,
20056,689,1,Medium,
20056,686,1,Medium,
20056,215,1,Medium,
20056,234,1,Medium,
20056,231,1,Medium,
20056,703,1,Medium,
20056,710,1,Medium,
20056,714,1,Medium,
20056,719,1,Medium,
20056,718,1,Medium,
20056,727,1,Medium,
20056,258,1,Medium,
20056,739,1,Medium,
20056,269,1,Medium,
20056,747,1,Medium,
20056,280,1,Medium,
20056,1072,1,Medium,
20056,3,1,Medium,
20056,303,1,Medium,
20056,769,1,Medium,
20056,1079,1,Medium,
20056,766,1,Medium,
20056,10,1,Medium,
20056,8,1,Medium,
20056,11,1,Medium,
20057,885,1,Medium,
20057,8,1,Medium,
20057,410,1,Medium,
20057,22,1,Medium,
20057,127,1,Medium,
20057,87,1,Medium,
20057,60,1,Medium,
20057,951,1,Medium,
20057,469,1,Medium,
20057,68,1,Medium,
20057,521,1,Medium,
20057,533,1,Medium,
20057,557,1,Medium,
20057,995,1,Medium,
20057,584,1,Medium,
20057,136,1,Medium,
20057,143,1,Medium,
20057,596,1,Medium,
20057,607,1,Medium,
20057,682,1,Medium,
20057,681,1,Medium,
20057,197,1,Medium,
20057,1034,1,Medium,
20057,209,1,Medium,
20057,206,1,Medium,
20057,710,1,Medium,
20057,229,1,Medium,
20057,1073,1,Medium,
20057,1072,1,Medium,
20057,755,1,Medium,
20057,337,1,Medium,
20057,345,1,Medium,
20057,357,1,Medium,
20057,824,1,Medium,
20057,379,1,Medium,
20057,1142,1,Medium,
20057,1158,1,Medium,
20057,1382,1,Medium,
20058,87,1,Medium,
20058,203,1,Medium,
20058,197,1,Medium,
20058,1034,1,Medium,
20058,668,1,Medium,
20058,22,1,Medium,
20058,206,1,Medium,
20058,614,1,Medium,
20058,607,1,Medium,
20058,596,1,Medium,
20058,410,1,Medium,
20058,60,1,Medium,
20058,951,1,Medium,
20058,68,1,Medium,
20058,521,1,Medium,
20058,109,1,Medium,
20058,533,1,Medium,
20058,143,1,Medium,
20058,136,1,Medium,
20058,995,1,Medium,
20058,584,1,Medium,
20058,682,1,Medium,
20058,681,1,Medium,
20058,710,1,Medium,
20058,1073,1,Medium,
20058,1072,1,Medium,
20058,755,1,Medium,
20058,916,1,Medium,
20058,127,1,Medium,
20058,565,1,Medium,
20058,557,1,Medium,
20058,337,1,Medium,
20058,345,1,Medium,
20058,1142,1,Medium,
20058,824,1,Medium,
20058,357,1,Medium,
20058,379,1,Medium,
20058,885,1,Medium,
20058,1158,1,Medium,
20058,1382,1,Medium,
20058,1601,1,Medium,
20058,209,1,Medium,
20058,229,1,Medium,
20058,8,1,Medium,
20059,192,1,Medium,
20059,176,1,Medium,
20059,650,1,Medium,
20059,209,1,Medium,
20059,210,1,Medium,
20059,225,1,Medium,
20059,251,1,Medium,
20059,739,1,Medium,
20059,341,1,Medium,
20059,794,1,Medium,
20059,1117,1,Medium,
20059,1110,1,Medium,
20059,852,1,Medium,
20059,1170,1,Medium,
20059,1477,1,Medium,
20059,3,1,Medium,
20059,416,1,Medium,
20059,410,1,Medium,
20059,422,1,Medium,
20059,512,1,Medium,
20059,85,1,Medium,
20059,511,1,Medium,
20059,964,1,Medium,
20059,99,1,Medium,
20059,972,1,Medium,
20059,168,1,Medium,
20059,114,1,Medium,
20059,987,1,Medium,
20059,531,1,Medium,
20059,553,1,Medium,
20062,630,1,Medium,
20062,629,1,Medium,
20062,172,1,Medium,
20062,179,1,Medium,
20062,174,1,Medium,
20062,192,1,Medium,
20062,1026,1,Medium,
20062,194,1,Medium,
20062,1027,1,Medium,
20062,659,1,Medium,
20062,668,1,Medium,
20062,669,1,Medium,
20062,670,1,Medium,
20062,205,1,Medium,
20062,1410,1,Medium,
20062,1384,1,Medium,
20062,264,1,Medium,
20062,1313,1,Medium,
20062,1170,1,Medium,
20062,1164,1,Medium,
20062,1149,1,Medium,
20062,1148,1,Medium,
20062,1153,1,Medium,
20062,1167,1,Medium,
20062,1180,1,Medium,
20062,1179,1,Medium,
20062,1284,1,Medium,
20062,1217,1,Medium,
20062,1216,1,Medium,
20062,881,1,Medium,
20062,1267,1,Medium,
20062,1257,1,Medium,
20062,1534,1,Medium,
20062,1631,1,Medium,
20062,1431,1,Medium,
20062,1532,1,Medium,
20062,1592,1,Medium,
20062,207,1,Medium,
20062,218,1,Medium,
20062,217,1,Medium,
20062,209,1,Medium,
20062,216,1,Medium,
20062,210,1,Medium,
20062,703,1,Medium,
20062,708,1,Medium,
20062,240,1,Medium,
20062,239,1,Medium,
20062,710,1,Medium,
20062,242,1,Medium,
20062,718,1,Medium,
20062,720,1,Medium,
20062,1052,1,Medium,
20062,727,1,Medium,
20062,1056,1,Medium,
20062,258,1,Medium,
20062,739,1,Medium,
20062,741,1,Medium,
20062,907,1,Medium,
20062,392,1,Medium,
20062,750,1,Medium,
20062,479,1,Medium,
20062,1063,1,Medium,
20062,271,1,Medium,
20062,909,1,Medium,
20062,393,1,Medium,
20062,1070,1,Medium,
20062,394,1,Medium,
20062,2,1,Medium,
20062,285,1,Medium,
20062,755,1,Medium,
20062,288,1,Medium,
20062,293,1,Medium,
20062,1075,1,Medium,
20062,6,1,Medium,
20062,308,1,Medium,
20062,306,1,Medium,
20062,763,1,Medium,
20062,914,1,Medium,
20062,784,1,Medium,
20062,26,1,Medium,
20062,1087,1,Medium,
20062,410,1,Medium,
20062,923,1,Medium,
20062,414,1,Medium,
20062,22,1,Medium,
20062,425,1,Medium,
20062,932,1,Medium,
20062,431,1,Medium,
20062,38,1,Medium,
20062,42,1,Medium,
20062,314,1,Medium,
20062,313,1,Medium,
20062,45,1,Medium,
20062,46,1,Medium,
20062,49,1,Medium,
20062,944,1,Medium,
20062,456,1,Medium,
20062,70,1,Medium,
20062,947,1,Medium,
20062,321,1,Medium,
20062,793,1,Medium,
20062,1100,1,Medium,
20062,331,1,Medium,
20062,323,1,Medium,
20062,330,1,Medium,
20062,329,1,Medium,
20062,1253,1,Medium,
20062,759,1,Medium,
20062,68,1,Medium,
20062,805,1,Medium,
20062,71,1,Medium,
20062,467,1,Medium,
20062,346,1,Medium,
20062,340,1,Medium,
20062,337,1,Medium,
20062,74,1,Medium,
20062,839,1,Medium,
20062,1110,1,Medium,
20062,828,1,Medium,
20062,350,1,Medium,
20062,831,1,Medium,
20062,1120,1,Medium,
20062,1128,1,Medium,
20062,835,1,Medium,
20062,470,1,Medium,
20062,73,1,Medium,
20062,79,1,Medium,
20062,488,1,Medium,
20062,88,1,Medium,
20062,956,1,Medium,
20062,623,1,Medium,
20062,494,1,Medium,
20062,513,1,Medium,
20062,101,1,Medium,
20062,971,1,Medium,
20062,521,1,Medium,
20062,975,1,Medium,
20062,114,1,Medium,
20062,545,1,Medium,
20062,543,1,Medium,
20062,119,1,Medium,
20062,538,1,Medium,
20062,552,1,Medium,
20062,548,1,Medium,
20062,854,1,Medium,
20062,848,1,Medium,
20062,852,1,Medium,
20062,1136,1,Medium,
20062,857,1,Medium,
20062,860,1,Medium,
20062,1000,1,Medium,
20062,866,1,Medium,
20062,865,1,Medium,
20062,987,1,Medium,
20062,123,1,Medium,
20062,557,1,Medium,
20062,988,1,Medium,
20062,580,1,Medium,
20062,1001,1,Medium,
20062,156,1,Medium,
20062,162,1,Medium,
20062,1013,1,Medium,
20062,609,1,Medium,
20062,614,1,Medium,
20062,611,1,Medium,
20065,379,1,Medium,
20065,30,1,Medium,
20065,25,1,Medium,
20065,929,1,Medium,
20065,439,1,Medium,
20065,446,1,Medium,
20065,68,1,Medium,
20065,116,1,Medium,
20065,145,1,Medium,
20065,586,1,Medium,
20065,623,1,Medium,
20065,1020,1,Medium,
20065,642,1,Medium,
20065,658,1,Medium,
20065,211,1,Medium,
20065,686,1,Medium,
20065,712,1,Medium,
20065,702,1,Medium,
20065,713,1,Medium,
20065,718,1,Medium,
20065,241,1,Medium,
20065,246,1,Medium,
20065,1065,1,Medium,
20065,772,1,Medium,
20065,759,1,Medium,
20065,855,1,Medium,
20065,785,1,Medium,
20065,342,1,Medium,
20065,313,1,Medium,
20065,314,1,Medium,
20065,852,1,Medium,
20065,372,1,Medium,
20065,1431,1,Medium,
20065,1412,1,Medium,
20065,384,1,Medium,
20065,1201,1,Medium,
20066,401,1,Medium,
20066,912,1,Medium,
20066,28,1,Medium,
20066,422,1,Medium,
20066,67,1,Medium,
20066,92,1,Medium,
20066,486,1,Medium,
20066,88,1,Medium,
20066,962,1,Medium,
20066,977,1,Medium,
20066,111,1,Medium,
20066,572,1,Medium,
20066,553,1,Medium,
20066,1003,1,Medium,
20066,149,1,Medium,
20066,609,1,Medium,
20066,627,1,Medium,
20066,694,1,Medium,
20066,641,1,Medium,
20066,670,1,Medium,
20066,668,1,Medium,
20066,1033,1,Medium,
20066,204,1,Medium,
20066,216,1,Medium,
20066,297,1,Medium,
20066,769,1,Medium,
20066,782,1,Medium,
20066,318,1,Medium,
20066,794,1,Medium,
20066,339,1,Medium,
20066,372,1,Medium,
20066,852,1,Medium,
20066,378,1,Medium,
20066,1434,1,Medium,
20066,1637,1,Medium,
20066,1594,1,Medium,
20067,962,1,Medium,
20067,68,1,Medium,
20067,67,1,Medium,
20067,467,1,Medium,
20067,486,1,Medium,
20067,88,1,Medium,
20067,92,1,Medium,
20067,977,1,Medium,
20067,111,1,Medium,
20067,557,1,Medium,
20067,537,1,Medium,
20067,986,1,Medium,
20067,593,1,Medium,
20067,149,1,Medium,
20067,561,1,Medium,
20067,572,1,Medium,
20067,1003,1,Medium,
20067,609,1,Medium,
20067,992,1,Medium,
20067,179,1,Medium,
20067,641,1,Medium,
20067,652,1,Medium,
20067,676,1,Medium,
20067,670,1,Medium,
20067,668,1,Medium,
20067,216,1,Medium,
20067,1033,1,Medium,
20067,206,1,Medium,
20067,694,1,Medium,
20067,733,1,Medium,
20067,741,1,Medium,
20067,748,1,Medium,
20067,750,1,Medium,
20067,340,1,Medium,
20067,782,1,Medium,
20067,794,1,Medium,
20067,772,1,Medium,
20067,769,1,Medium,
20067,318,1,Medium,
20067,1106,1,Medium,
20067,1111,1,Medium,
20067,378,1,Medium,
20067,852,1,Medium,
20067,372,1,Medium,
20067,878,1,Medium,
20067,1637,1,Medium,
20067,1195,1,Medium,
20067,1594,1,Medium,
20067,1267,1,Medium,
20067,1537,1,Medium,
20067,28,1,Medium,
20067,627,1,Medium,
20067,297,1,Medium,
20067,830,1,Medium,
20067,36,1,Medium,
20067,20,1,Medium,
20067,912,1,Medium,
20067,422,1,Medium,
20067,427,1,Medium,
20067,428,1,Medium,
20068,52,1,Medium,
20068,591,1,Medium,
20068,458,1,Medium,
20068,327,1,Medium,
20068,812,1,Medium,
20068,1267,1,Medium,
20069,1067,1,Medium,
20069,876,1,Medium,
20069,945,1,Medium,
20071,1186,1,Medium,
20071,1170,1,Medium,
20071,881,1,Medium,
20071,1384,1,Medium,
20071,884,1,Medium,
20071,1209,1,Medium,
20071,267,1,Medium,
20071,740,1,Medium,
20071,797,1,Medium,
20071,275,1,Medium,
20071,1064,1,Medium,
20071,796,1,Medium,
20071,772,1,Medium,
20071,778,1,Medium,
20071,799,1,Medium,
20071,801,1,Medium,
20071,70,1,Medium,
20071,718,1,Medium,
20071,855,1,Medium,
20071,390,1,Medium,
20071,1108,1,Medium,
20071,848,1,Medium,
20071,410,1,Medium,
20071,11,1,Medium,
20071,914,1,Medium,
20071,929,1,Medium,
20071,926,1,Medium,
20071,936,1,Medium,
20071,87,1,Medium,
20071,63,1,Medium,
20071,501,1,Medium,
20071,513,1,Medium,
20071,510,1,Medium,
20071,979,1,Medium,
20071,1013,1,Medium,
20071,192,1,Medium,
20071,621,1,Medium,
20071,635,1,Medium,
20071,194,1,Medium,
20071,668,1,Medium,
20071,725,1,Medium,
20071,692,1,Medium,
20071,1051,1,Medium,
20072,630,1,Medium,
20072,22,1,Medium,
20072,60,1,Medium,
20072,598,1,Medium,
20072,813,1,Medium,
20072,1141,1,Medium,
20072,1315,1,Medium,
20073,216,1,Medium,
20073,911,1,Medium,
20073,32,1,Medium,
20073,929,1,Medium,
20073,94,1,Medium,
20073,562,1,Medium,
20073,987,1,Medium,
20073,118,1,Medium,
20073,997,1,Medium,
20073,341,1,Medium,
20073,234,1,Medium,
20073,1117,1,Medium,
20073,1147,1,Medium,
20073,1382,1,Medium,
20073,1471,1,Medium,
20074,1038,1,Medium,
20074,418,1,Medium,
20074,400,1,Medium,
20074,416,1,Medium,
20074,65,1,Medium,
20074,435,1,Medium,
20074,543,1,Medium,
20074,952,1,Medium,
20074,68,1,Medium,
20074,75,1,Medium,
20074,513,1,Medium,
20074,510,1,Medium,
20074,104,1,Medium,
20074,967,1,Medium,
20074,515,1,Medium,
20074,521,1,Medium,
20074,216,1,Medium,
20074,559,1,Medium,
20074,139,1,Medium,
20074,993,1,Medium,
20074,595,1,Medium,
20074,1005,1,Medium,
20074,162,1,Medium,
20074,1013,1,Medium,
20074,614,1,Medium,
20074,627,1,Medium,
20074,179,1,Medium,
20074,1028,1,Medium,
20074,658,1,Medium,
20074,656,1,Medium,
20074,209,1,Medium,
20074,686,1,Medium,
20074,1036,1,Medium,
20074,718,1,Medium,
20074,741,1,Medium,
20074,267,1,Medium,
20074,739,1,Medium,
20074,781,1,Medium,
20074,794,1,Medium,
20074,311,1,Medium,
20074,319,1,Medium,
20074,318,1,Medium,
20074,332,1,Medium,
20074,330,1,Medium,
20074,329,1,Medium,
20074,1127,1,Medium,
20074,346,1,Medium,
20074,812,1,Medium,
20074,814,1,Medium,
20074,1124,1,Medium,
20074,828,1,Medium,
20074,425,1,Medium,
20074,536,1,Medium,
20074,879,1,Medium,
20074,1215,1,Medium,
20074,1606,1,Medium,
20074,1167,1,Medium,
20074,1164,1,Medium,
20074,1509,1,Medium,
20074,1494,1,Medium,
20074,881,1,Medium,
20074,894,1,Medium,
20075,512,1,Medium,
20075,139,1,Medium,
20075,425,1,Medium,
20075,418,1,Medium,
20075,993,1,Medium,
20075,104,1,Medium,
20075,435,1,Medium,
20075,46,1,Medium,
20075,967,1,Medium,
20075,65,1,Medium,
20075,956,1,Medium,
20075,510,1,Medium,
20075,969,1,Medium,
20075,513,1,Medium,
20075,652,1,Medium,
20075,593,1,Medium,
20075,1005,1,Medium,
20075,595,1,Medium,
20075,614,1,Medium,
20075,627,1,Medium,
20075,179,1,Medium,
20075,720,1,Medium,
20075,1036,1,Medium,
20075,1028,1,Medium,
20075,1033,1,Medium,
20075,712,1,Medium,
20075,741,1,Medium,
20075,739,1,Medium,
20075,267,1,Medium,
20075,273,1,Medium,
20075,283,1,Medium,
20075,769,1,Medium,
20075,318,1,Medium,
20075,781,1,Medium,
20075,329,1,Medium,
20075,330,1,Medium,
20075,1127,1,Medium,
20075,814,1,Medium,
20075,1606,1,Medium,
20075,1646,1,Medium,
20076,651,1,Medium,
20076,8,1,Medium,
20076,87,1,Medium,
20076,986,1,Medium,
20076,570,1,Medium,
20076,343,1,Medium,
20076,303,1,Medium,
20076,795,1,Medium,
20076,1124,1,Medium,
20076,1136,1,Medium,
20076,881,1,Medium,
20077,668,1,Medium,
20077,930,1,Medium,
20077,933,1,Medium,
20077,128,1,Medium,
20077,91,1,Medium,
20077,459,1,Medium,
20077,553,1,Medium,
20077,591,1,Medium,
20077,573,1,Medium,
20077,625,1,Medium,
20077,658,1,Medium,
20077,650,1,Medium,
20077,648,1,Medium,
20077,1065,1,Medium,
20077,287,1,Medium,
20077,775,1,Medium,
20077,1416,1,Medium,
20077,1374,1,Medium,
20077,1349,1,Medium,
20077,897,1,Medium,
20077,382,1,Medium,
20077,1477,1,Medium,
20078,81,1,Medium,
20078,811,1,Medium,
20078,11,1,Medium,
20078,8,1,Medium,
20078,5,1,Medium,
20078,929,1,Medium,
20078,923,1,Medium,
20078,410,1,Medium,
20078,22,1,Medium,
20078,27,1,Medium,
20078,419,1,Medium,
20078,428,1,Medium,
20078,431,1,Medium,
20078,52,1,Medium,
20078,935,1,Medium,
20078,54,1,Medium,
20078,74,1,Medium,
20078,464,1,Medium,
20078,655,1,Medium,
20078,85,1,Medium,
20078,88,1,Medium,
20078,87,1,Medium,
20078,91,1,Medium,
20078,488,1,Medium,
20078,92,1,Medium,
20078,976,1,Medium,
20078,969,1,Medium,
20078,967,1,Medium,
20078,527,1,Medium,
20078,1001,1,Medium,
20078,570,1,Medium,
20078,571,1,Medium,
20078,595,1,Medium,
20078,598,1,Medium,
20078,168,1,Medium,
20078,608,1,Medium,
20078,609,1,Medium,
20078,651,1,Medium,
20078,1034,1,Medium,
20078,672,1,Medium,
20078,218,1,Medium,
20078,678,1,Medium,
20078,216,1,Medium,
20078,1035,1,Medium,
20078,239,1,Medium,
20078,705,1,Medium,
20078,703,1,Medium,
20078,709,1,Medium,
20078,717,1,Medium,
20078,1054,1,Medium,
20078,248,1,Medium,
20078,738,1,Medium,
20078,287,1,Medium,
20078,302,1,Medium,
20078,303,1,Medium,
20078,1084,1,Medium,
20078,794,1,Medium,
20078,795,1,Medium,
20078,1124,1,Medium,
20078,351,1,Medium,
20078,1119,1,Medium,
20078,1120,1,Medium,
20078,1136,1,Medium,
20078,852,1,Medium,
20078,877,1,Medium,
20078,1164,1,Medium,
20078,1163,1,Medium,
20078,1205,1,Medium,
20078,1201,1,Medium,
20078,881,1,Medium,
20078,901,1,Medium,
20078,1261,1,Medium,
20078,1305,1,Medium,
20078,1494,1,Medium,
20079,184,1,Medium,
20080,935,1,Medium,
20080,934,1,Medium,
20080,946,1,Medium,
20080,464,1,Medium,
20080,94,1,Medium,
20080,964,1,Medium,
20080,561,1,Medium,
20080,124,1,Medium,
20080,132,1,Medium,
20080,130,1,Medium,
20080,573,1,Medium,
20080,596,1,Medium,
20080,162,1,Medium,
20080,656,1,Medium,
20080,672,1,Medium,
20080,13,1,Medium,
20080,911,1,Medium,
20080,414,1,Medium,
20080,927,1,Medium,
20080,675,1,Medium,
20080,931,1,Medium,
20080,714,1,Medium,
20080,723,1,Medium,
20080,280,1,Medium,
20080,275,1,Medium,
20080,754,1,Medium,
20080,287,1,Medium,
20080,1078,1,Medium,
20080,1079,1,Medium,
20080,310,1,Medium,
20080,313,1,Medium,
20080,804,1,Medium,
20080,1120,1,Medium,
20080,1128,1,Medium,
20080,842,1,Medium,
20080,879,1,Medium,
20080,1166,1,Medium,
20080,1390,1,Medium,
20080,1186,1,Medium,
20080,1205,1,Medium,
20080,901,1,Medium,
20080,1212,1,Medium,
20080,1298,1,Medium,
20080,1540,1,Medium,
20081,142,1,Medium,
20081,408,1,Medium,
20081,416,1,Medium,
20081,414,1,Medium,
20081,924,1,Medium,
20081,423,1,Medium,
20081,419,1,Medium,
20081,422,1,Medium,
20081,427,1,Medium,
20081,136,1,Medium,
20081,35,1,Medium,
20081,437,1,Medium,
20081,45,1,Medium,
20081,55,1,Medium,
20081,53,1,Medium,
20081,52,1,Medium,
20081,452,1,Medium,
20081,451,1,Medium,
20081,946,1,Medium,
20081,458,1,Medium,
20081,955,1,Medium,
20081,130,1,Medium,
20081,464,1,Medium,
20081,67,1,Medium,
20081,68,1,Medium,
20081,75,1,Medium,
20081,79,1,Medium,
20081,953,1,Medium,
20081,81,1,Medium,
20081,87,1,Medium,
20081,85,1,Medium,
20081,511,1,Medium,
20081,995,1,Medium,
20081,501,1,Medium,
20081,99,1,Medium,
20081,538,1,Medium,
20081,118,1,Medium,
20081,562,1,Medium,
20081,121,1,Medium,
20081,122,1,Medium,
20081,123,1,Medium,
20081,557,1,Medium,
20081,574,1,Medium,
20081,1003,1,Medium,
20081,388,1,Medium,
20081,156,1,Medium,
20081,371,1,Medium,
20081,367,1,Medium,
20081,854,1,Medium,
20081,852,1,Medium,
20081,375,1,Medium,
20081,1136,1,Medium,
20081,868,1,Medium,
20081,383,1,Medium,
20081,1168,1,Medium,
20081,410,1,Medium,
20081,891,1,Medium,
20081,1204,1,Medium,
20081,1201,1,Medium,
20081,1212,1,Medium,
20081,1315,1,Medium,
20081,1306,1,Medium,
20081,1598,1,Medium,
20081,1527,1,Medium,
20081,1586,1,Medium,
20081,1550,1,Medium,
20081,596,1,Medium,
20081,168,1,Medium,
20081,609,1,Medium,
20081,614,1,Medium,
20081,627,1,Medium,
